        Frequency / MHz                S1,1 (24)/abs,dB
                 2015.23                      -11.466637
                 2015.46                      -11.356349
               2015.6899                      -11.247334
                 2015.92                      -11.139577
                 2016.15                      -11.033065
                 2016.38                      -10.927786
                 2016.61                      -10.823724
                 2016.84                      -10.720868
               2017.0699                      -10.619198
               2017.2999                      -10.518706
                 2017.53                      -10.419372
                 2017.76                      -10.321184
                 2017.99                      -10.224126
                 2018.22                      -10.128186
               2018.4501                      -10.033346
               2018.6801                      -9.9395921
               2018.9099                      -9.8469098
                 2019.14                      -9.7552857
                 2019.37                      -9.6647044
                  2019.6                      -9.5751522
                 2019.83                      -9.4866146
               2020.0601                      -9.3990783
                 2020.29                      -9.3125282
               2020.5199                      -9.2269515
                 2020.75                       -9.142336
                 2020.98                      -9.0586653
                 2021.21                      -8.9759302
               2021.4399                      -8.8941143
                 2021.67                      -8.8132077
                  2021.9                      -8.7331958
                 2022.13                      -8.6540673
               2022.3601                      -8.5758101
                 2022.59                      -8.4984116
               2022.8199                      -8.4218611
               2023.0499                       -8.346146
                 2023.28                       -8.271256
                 2023.51                      -8.1971794
                 2023.74                      -8.1239047
               2023.9701                      -8.0514222
                  2024.2                      -7.9797201
               2024.4299                      -7.9087894
               2024.6599                      -7.8386193
                 2024.89                      -7.7691997
                 2025.12                      -7.7005203
                 2025.35                      -7.6325722
               2025.5801                      -7.5653457
               2025.8101                      -7.4988306
                 2026.04                      -7.4330198
               2026.2699                      -7.3679024
                  2026.5                      -7.3034694
                 2026.73                      -7.2397135
                 2026.96                      -7.1766251
               2027.1901                      -7.1141967
                 2027.42                       -7.052419
                 2027.65                      -6.9912854
               2027.8799                      -6.9307871
                 2028.11                      -6.8709155
                 2028.34                      -6.8116648
               2028.5699                      -6.7530261
                  2028.8                       -6.694992
                 2029.03                      -6.6375555
                 2029.26                      -6.5807108
                 2029.49                      -6.5244487
               2029.7201                       -6.468764
                 2029.95                       -6.413649
               2030.1799                      -6.3590977
                 2030.41                       -6.305102
                 2030.64                      -6.2516585
                 2030.87                      -6.1987582
                  2031.1                      -6.1463967
               2031.3301                      -6.0945664
               2031.5599                      -6.0432622
               2031.7899                      -5.9924776
                 2032.02                      -5.9422076
                 2032.25                      -5.8924465
                 2032.48                      -5.8431877
                 2032.71                      -5.7944263
               2032.9401                      -5.7461576
                 2033.17                      -5.6983754
                  2033.4                       -5.651076
                 2033.63                      -5.6042514
                 2033.86                      -5.5578983
                 2034.09                      -5.5120118
               2034.3199                      -5.4665867
                 2034.55                      -5.4216179
                 2034.78                       -5.377101
                 2035.01                      -5.3330305
                 2035.24                      -5.2894049
                 2035.47                      -5.2462158
                  2035.7                      -5.2034599
               2035.9299                      -5.1611331
                 2036.16                      -5.1192321
                 2036.39                      -5.0777518
                 2036.62                      -5.0366859
               2036.8501                      -4.9960337
               2037.0801                      -4.9557885
               2037.3099                      -4.9159491
               2037.5399                      -4.8765082
                 2037.77                      -4.8374653
                    2038                      -4.7988126
                 2038.23                       -4.760549
               2038.4601                      -4.7226712
               2038.6901                      -4.6851737
               2038.9199                      -4.6480536
               2039.1499                      -4.6113067
                 2039.38                      -4.5749307
                 2039.61                      -4.5389219
                 2039.84                      -4.5032758
               2040.0701                      -4.4679905
                  2040.3                      -4.4330607
                 2040.53                      -4.3984837
                 2040.76                      -4.3642579
                 2040.99                       -4.330378
                 2041.22                      -4.2968405
                 2041.45                      -4.2636455
               2041.6801                       -4.230787
                 2041.91                      -4.1982621
                 2042.14                      -4.1660678
                 2042.37                      -4.1342016
                  2042.6                      -4.1026597
                 2042.83                      -4.0714409
               2043.0599                      -4.0405416
                 2043.29                       -4.009958
                 2043.52                      -3.9796875
                 2043.75                      -3.9497273
                 2043.98                       -3.920076
               2044.2101                      -3.8907283
               2044.4401                      -3.8616828
               2044.6699                      -3.8329378
               2044.8999                      -3.8044893
                 2045.13                      -3.7763352
                 2045.36                      -3.7484724
                 2045.59                      -3.7208987
               2045.8201                      -3.6936119
                 2046.05                       -3.666608
               2046.2799                      -3.6398861
               2046.5099                      -3.6134423
                 2046.74                      -3.5872763
                 2046.97                      -3.5613827
                  2047.2                      -3.5357608
               2047.4301                      -3.5104087
                 2047.66                      -3.4853222
                 2047.89                      -3.4605011
               2048.1201                      -3.4359416
               2048.3499                      -3.4116406
               2048.5801                      -3.3875973
               2048.8101                      -3.3638104
                 2049.04                      -3.3402742
                 2049.27                      -3.3169886
                  2049.5                      -3.2939517
                 2049.73                      -3.2711606
                 2049.96                      -3.2486131
               2050.1899                      -3.2263065
               2050.4199                      -3.2042397
               2050.6499                       -3.182411
               2050.8799                      -3.1608156
               2051.1101                      -3.1394541
               2051.3401                      -3.1183231
               2051.5701                      -3.0974203
                  2051.8                      -3.0767443
                 2052.03                       -3.056292
                 2052.26                      -3.0360625
                 2052.49                      -3.0160531
                 2052.72                      -2.9962617
                 2052.95                      -2.9766863
               2053.1799                      -2.9573257
               2053.4102                      -2.9381771
               2053.6399                      -2.9192373
               2053.8699                       -2.900507
               2054.0999                      -2.8819811
               2054.3301                      -2.8636603
               2054.5601                      -2.8455418
                 2054.79                       -2.827623
                 2055.02                      -2.8099017
                 2055.25                      -2.7923778
                 2055.48                      -2.7750472
                 2055.71                      -2.7579094
               2055.9399                       -2.740962
               2056.1699                      -2.7242024
               2056.3999                      -2.7076304
               2056.6301                      -2.6912415
               2056.8601                      -2.6750362
               2057.0901                      -2.6590126
               2057.3198                      -2.6431668
                 2057.55                      -2.6274984
                 2057.78                      -2.6120052
                 2058.01                      -2.5966854
                 2058.24                      -2.5815376
                 2058.47                      -2.5665589
                  2058.7                      -2.5517477
               2058.9299                      -2.5371029
               2059.1602                      -2.5226214
               2059.3899                      -2.5083032
               2059.6199                      -2.4941453
               2059.8501                      -2.4801454
               2060.0801                      -2.4663026
               2060.3101                       -2.452615
                 2060.54                      -2.4390806
                 2060.77                      -2.4256972
                    2061                      -2.4124636
                 2061.23                      -2.3993774
                 2061.46                      -2.3864382
               2061.6899                      -2.3736422
               2061.9199                      -2.3609886
               2062.1499                      -2.3484756
               2062.3801                      -2.3361016
               2062.6101                       -2.323865
               2062.8401                      -2.3117629
               2063.0701                       -2.299795
                  2063.3                      -2.2879585
                 2063.53                      -2.2762531
                 2063.76                      -2.2646747
                 2063.99                      -2.2532231
                 2064.22                      -2.2418967
                 2064.45                       -2.230693
               2064.6799                      -2.2196103
               2064.9099                      -2.2086472
               2065.1399                      -2.1978023
               2065.3699                      -2.1870729
               2065.6001                       -2.176459
               2065.8301                      -2.1659565
               2066.0601                      -2.1555659
                 2066.29                       -2.145284
                 2066.52                      -2.1351095
                 2066.75                       -2.125041
                 2066.98                      -2.1150765
                 2067.21                      -2.1052148
               2067.4399                      -2.0954531
               2067.6699                      -2.0857917
               2067.9001                      -2.0762265
               2068.1301                      -2.0667577
               2068.3599                      -2.0573824
               2068.5898                      -2.0480997
               2068.8201                      -2.0389077
                 2069.05                       -2.029805
                 2069.28                      -2.0207883
                 2069.51                      -2.0118586
                 2069.74                      -2.0030135
                 2069.97                      -1.9942502
                  2070.2                      -1.9855675
               2070.4299                      -1.9769649
               2070.6599                      -1.9684386
               2070.8899                      -1.9599898
               2071.1199                      -1.9516142
               2071.3501                      -1.9433118
               2071.5801                      -1.9350812
               2071.8101                      -1.9269198
                 2072.04                      -1.9188265
                 2072.27                      -1.9108007
                  2072.5                      -1.9028386
                 2072.73                      -1.8949398
                 2072.96                      -1.8871035
               2073.1899                      -1.8793282
               2073.4199                      -1.8716106
               2073.6501                      -1.8639506
               2073.8801                      -1.8563465
               2074.1099                      -1.8487968
               2074.3398                      -1.8412999
               2074.5701                      -1.8338548
                  2074.8                      -1.8264588
                 2075.03                      -1.8191121
                 2075.26                      -1.8118118
                 2075.49                      -1.8045571
                 2075.72                      -1.7973473
                 2075.95                      -1.7901789
               2076.1799                      -1.7830535
               2076.4099                      -1.7759671
               2076.6399                      -1.7689192
               2076.8701                      -1.7619088
               2077.1001                      -1.7549347
               2077.3301                      -1.7479952
               2077.5601                      -1.7410883
                 2077.79                       -1.734214
                 2078.02                      -1.7273704
                 2078.25                      -1.7205555
                 2078.48                      -1.7137695
                 2078.71                      -1.7070094
               2078.9399                      -1.7002762
               2079.1699                      -1.6935669
               2079.3999                      -1.6868815
               2079.6299                      -1.6802176
               2079.8599                      -1.6735751
               2080.0901                      -1.6669514
               2080.3201                      -1.6603472
                 2080.55                      -1.6537606
                 2080.78                      -1.6471897
                 2081.01                      -1.6406353
