        Frequency / MHz                S2,2 (17)/abs,dB
               2044.2101                      -2.6682204
               2044.4401                      -2.6834667
               2044.6699                       -2.698833
               2044.8999                      -2.7143225
                 2045.13                       -2.729935
                 2045.36                       -2.745672
                 2045.59                       -2.761535
               2045.8201                      -2.7775235
                 2046.05                      -2.7936408
               2046.2799                      -2.8098872
               2046.5099                      -2.8262634
                 2046.74                      -2.8427717
                 2046.97                      -2.8594121
                  2047.2                      -2.8761862
               2047.4301                      -2.8930969
                 2047.66                      -2.9101433
                 2047.89                       -2.927327
               2048.1201                       -2.944651
               2048.3499                      -2.9621139
               2048.5801                      -2.9797198
               2048.8101                      -2.9974674
                 2049.04                        -3.01536
                 2049.27                      -3.0333977
                  2049.5                      -3.0515823
                 2049.73                      -3.0699159
                 2049.96                      -3.0883989
               2050.1899                      -3.1070327
               2050.4199                      -3.1258197
               2050.6499                      -3.1447598
               2050.8799                      -3.1638561
               2051.1101                      -3.1831084
               2051.3401                      -3.2025197
               2051.5701                      -3.2220902
                  2051.8                      -3.2418217
                 2052.03                      -3.2617174
                 2052.26                      -3.2817771
                 2052.49                      -3.3020014
                 2052.72                      -3.3223935
                 2052.95                      -3.3429556
               2053.1799                      -3.3636882
               2053.4102                      -3.3845922
               2053.6399                       -3.405671
               2053.8699                      -3.4269246
               2054.0999                      -3.4483555
               2054.3301                      -3.4699659
               2054.5601                      -3.4917556
                 2054.79                      -3.5137286
                 2055.02                      -3.5358856
                 2055.25                      -3.5582283
                 2055.48                      -3.5807584
                 2055.71                      -3.6034784
               2055.9399                       -3.626389
               2056.1699                      -3.6494927
               2056.3999                      -3.6727916
               2056.6301                      -3.6962868
               2056.8601                      -3.7199813
               2057.0901                      -3.7438763
               2057.3198                      -3.7679732
                 2057.55                      -3.7922744
                 2057.78                      -3.8167831
                 2058.01                      -3.8415004
                 2058.24                      -3.8664285
                 2058.47                      -3.8915673
                  2058.7                       -3.916923
               2058.9299                       -3.942495
               2059.1602                      -3.9682853
               2059.3899                      -3.9942969
               2059.6199                      -4.0205331
               2059.8501                      -4.0469932
               2060.0801                      -4.0736823
               2060.3101                      -4.1006011
                 2060.54                      -4.1277523
                 2060.77                      -4.1551386
                    2061                      -4.1827619
                 2061.23                       -4.210625
                 2061.46                      -4.2387299
               2061.6899                       -4.267078
               2061.9199                      -4.2956747
               2062.1499                      -4.3245195
               2062.3801                      -4.3536175
               2062.6101                      -4.3829682
               2062.8401                      -4.4125783
               2063.0701                      -4.4424475
                  2063.3                      -4.4725782
                 2063.53                      -4.5029748
                 2063.76                      -4.5336404
                 2063.99                      -4.5645764
                 2064.22                      -4.5957857
                 2064.45                      -4.6272715
               2064.6799                      -4.6590373
               2064.9099                      -4.6910851
               2065.1399                      -4.7234185
               2065.3699                      -4.7560401
               2065.6001                      -4.7889537
               2065.8301                      -4.8221627
               2066.0601                      -4.8556684
                 2066.29                       -4.889476
                 2066.52                      -4.9235873
                 2066.75                      -4.9580071
                 2066.98                      -4.9927393
                 2067.21                      -5.0277848
               2067.4399                      -5.0631478
               2067.6699                      -5.0988326
               2067.9001                      -5.1348435
               2068.1301                      -5.1711837
               2068.3599                      -5.2078554
               2068.5898                      -5.2448636
               2068.8201                       -5.282211
                 2069.05                      -5.3199026
                 2069.28                      -5.3579433
