        Frequency / MHz                S2,1 (17)/abs,dB
               1979.5801                      -30.980257
               1979.8101                      -30.953374
               1980.0399                      -30.926557
               1980.2699                      -30.899805
                  1980.5                      -30.873116
                 1980.73                      -30.846488
                 1980.96                      -30.819921
               1981.1901                      -30.793415
                 1981.42                      -30.766967
                 1981.65                      -30.740576
                 1981.88                       -30.71424
                 1982.11                       -30.68796
                 1982.34                      -30.661734
               1982.5699                      -30.635559
                  1982.8                      -30.609436
                 1983.03                      -30.583362
                 1983.26                      -30.557336
                 1983.49                      -30.531357
                 1983.72                      -30.505423
                 1983.95                      -30.479534
               1984.1799                      -30.453687
                 1984.41                      -30.427881
                 1984.64                      -30.402116
                 1984.87                      -30.376388
                  1985.1                      -30.350698
               1985.3301                      -30.325043
               1985.5601                      -30.299422
               1985.7899                      -30.273833
                 1986.02                      -30.248276
                 1986.25                      -30.222747
                 1986.48                      -30.197246
                 1986.71                      -30.171773
               1986.9401                      -30.146324
                 1987.17                      -30.120899
               1987.3999                      -30.095495
                 1987.63                      -30.070111
                 1987.86                      -30.044746
                 1988.09                      -30.019397
               1988.3199                      -29.994065
                 1988.55                      -29.968746
                 1988.78                      -29.943439
                 1989.01                      -29.918143
               1989.2401                      -29.892856
                 1989.47                      -29.867577
                  1989.7                      -29.842302
               1989.9299                      -29.817033
                 1990.16                      -29.791765
                 1990.39                        -29.7665
                 1990.62                      -29.741232
               1990.8501                      -29.715963
                 1991.08                      -29.690689
               1991.3099                       -29.66541
               1991.5399                      -29.640124
                 1991.77                      -29.614829
                    1992                      -29.589523
                 1992.23                      -29.564205
               1992.4601                      -29.538873
               1992.6901                      -29.513526
                 1992.92                      -29.488162
               1993.1499                      -29.462779
                 1993.38                      -29.437376
                 1993.61                       -29.41195
                 1993.84                      -29.386502
               1994.0701                      -29.361027
                  1994.3                      -29.335526
                 1994.53                      -29.309997
               1994.7599                      -29.284437
                 1994.99                      -29.258847
                 1995.22                      -29.233223
                 1995.45                      -29.207564
               1995.6801                       -29.18187
                 1995.91                      -29.156136
                 1996.14                      -29.130364
                 1996.37                      -29.104551
               1996.6001                      -29.078695
                 1996.83                      -29.052796
               1997.0599                      -29.026851
                 1997.29                      -29.000858
                 1997.52                      -28.974818
                 1997.75                      -28.948728
                 1997.98                      -28.922586
               1998.2101                      -28.896391
               1998.4399                      -28.870142
               1998.6699                      -28.843838
               1998.8999                      -28.817475
                 1999.13                      -28.791055
                 1999.36                      -28.764575
                 1999.59                      -28.738033
               1999.8201                      -28.711429
                 2000.05                      -28.684761
                 2000.28                      -28.658028
               2000.5099                      -28.631229
                 2000.74                      -28.604361
                 2000.97                      -28.577424
                  2001.2                      -28.550419
               2001.4301                       -28.52334
                 2001.66                       -28.49619
                 2001.89                      -28.468966
               2002.1199                      -28.441666
                 2002.35                      -28.414291
                 2002.58                      -28.386838
               2002.8099                      -28.359307
                 2003.04                      -28.331696
                 2003.27                      -28.304006
                  2003.5                      -28.276234
               2003.7301                       -28.24838
               2003.9601                      -28.220442
               2004.1899                       -28.19242
               2004.4199                      -28.164312
                 2004.65                      -28.136119
                 2004.88                      -28.107837
                 2005.11                       -28.07947
               2005.3401                      -28.051013
               2005.5701                      -28.022466
               2005.7999                       -27.99383
               2006.0299                      -27.965101
                 2006.26                      -27.936282
                 2006.49                       -27.90737
                 2006.72                      -27.878365
                 2006.95                      -27.849266
               2007.1801                      -27.820072
                 2007.41                      -27.790784
                 2007.64                      -27.761401
                 2007.87                      -27.731921
                  2008.1                      -27.702345
                 2008.33                      -27.672673
               2008.5599                      -27.642902
                 2008.79                      -27.613033
                 2009.02                      -27.583067
                 2009.25                      -27.553002
                 2009.48                      -27.522838
                 2009.71                      -27.492574
               2009.9399                      -27.462211
               2010.1699                      -27.431749
                  2010.4                      -27.401186
                 2010.63                      -27.370524
                 2010.86                      -27.339761
               2011.0901                      -27.308897
               2011.3201                      -27.277933
               2011.5499                      -27.246869
               2011.7799                      -27.215703
                 2012.01                      -27.184437
                 2012.24                      -27.153071
                 2012.47                      -27.121603
               2012.7001                      -27.090035
               2012.9301                      -27.058367
               2013.1599                      -27.026597
               2013.3899                      -26.994729
                 2013.62                      -26.962759
                 2013.85                       -26.93069
                 2014.08                      -26.898521
               2014.3101                      -26.866253
                 2014.54                      -26.833886
                 2014.77                       -26.80142
                    2015                      -26.768856
                 2015.23                      -26.736193
                 2015.46                      -26.703433
               2015.6899                      -26.670576
                 2015.92                      -26.637621
                 2016.15                      -26.604571
                 2016.38                      -26.571424
                 2016.61                      -26.538182
                 2016.84                      -26.504845
               2017.0699                      -26.471414
               2017.2999                       -26.43789
                 2017.53                      -26.404271
                 2017.76                      -26.370561
                 2017.99                      -26.336758
                 2018.22                      -26.302865
               2018.4501                       -26.26888
               2018.6801                      -26.234806
               2018.9099                      -26.200644
                 2019.14                      -26.166393
                 2019.37                      -26.132055
                  2019.6                       -26.09763
                 2019.83                      -26.063118
               2020.0601                      -26.028522
                 2020.29                      -25.993841
               2020.5199                      -25.959078
                 2020.75                      -25.924231
                 2020.98                      -25.889303
                 2021.21                      -25.854296
               2021.4399                      -25.819208
                 2021.67                      -25.784041
                  2021.9                      -25.748797
                 2022.13                      -25.713476
               2022.3601                      -25.678079
                 2022.59                      -25.642606
               2022.8199                      -25.607061
               2023.0499                      -25.571443
                 2023.28                      -25.535753
                 2023.51                      -25.499994
                 2023.74                      -25.464164
               2023.9701                      -25.428266
                  2024.2                      -25.392301
               2024.4299                      -25.356269
               2024.6599                      -25.320173
                 2024.89                      -25.284013
                 2025.12                       -25.24779
                 2025.35                      -25.211505
               2025.5801                       -25.17516
               2025.8101                      -25.138756
                 2026.04                      -25.102294
               2026.2699                      -25.065774
                  2026.5                        -25.0292
                 2026.73                      -24.992571
                 2026.96                      -24.955888
               2027.1901                      -24.919154
                 2027.42                      -24.882369
                 2027.65                      -24.845534
               2027.8799                      -24.808651
                 2028.11                       -24.77172
                 2028.34                      -24.734745
               2028.5699                      -24.697724
                  2028.8                       -24.66066
                 2029.03                      -24.623554
                 2029.26                      -24.586407
                 2029.49                      -24.549221
               2029.7201                      -24.511995
                 2029.95                      -24.474734
               2030.1799                      -24.437436
                 2030.41                      -24.400104
                 2030.64                      -24.362739
                 2030.87                      -24.325342
                  2031.1                      -24.287913
               2031.3301                      -24.250455
               2031.5599                       -24.21297
               2031.7899                      -24.175458
                 2032.02                       -24.13792
                 2032.25                      -24.100357
                 2032.48                      -24.062771
                 2032.71                      -24.025164
               2032.9401                      -23.987536
                 2033.17                      -23.949888
                  2033.4                      -23.912223
                 2033.63                       -23.87454
                 2033.86                      -23.836843
                 2034.09                      -23.799131
               2034.3199                      -23.761406
                 2034.55                       -23.72367
                 2034.78                      -23.685923
                 2035.01                      -23.648166
                 2035.24                      -23.610401
                 2035.47                       -23.57263
                  2035.7                      -23.534852
               2035.9299                       -23.49707
                 2036.16                      -23.459285
                 2036.39                      -23.421498
                 2036.62                       -23.38371
               2036.8501                      -23.345923
               2037.0801                      -23.308137
               2037.3099                      -23.270354
               2037.5399                      -23.232575
                 2037.77                      -23.194802
                    2038                      -23.157033
                 2038.23                      -23.119273
               2038.4601                      -23.081522
               2038.6901                       -23.04378
               2038.9199                      -23.006049
               2039.1499                      -22.968331
                 2039.38                      -22.930625
                 2039.61                      -22.892933
                 2039.84                      -22.855257
               2040.0701                      -22.817598
                  2040.3                      -22.779956
                 2040.53                      -22.742333
                 2040.76                       -22.70473
                 2040.99                      -22.667147
                 2041.22                      -22.629587
                 2041.45                       -22.59205
               2041.6801                      -22.554536
                 2041.91                      -22.517049
                 2042.14                      -22.479586
                 2042.37                      -22.442152
                  2042.6                      -22.404745
                 2042.83                      -22.367368
               2043.0599                       -22.33002
                 2043.29                      -22.292705
                 2043.52                      -22.255422
                 2043.75                      -22.218171
                 2043.98                      -22.180955
               2044.2101                      -22.143776
               2044.4401                      -22.106631
               2044.6699                      -22.069523
               2044.8999                      -22.032455
                 2045.13                      -21.995424
                 2045.36                      -21.958434
                 2045.59                      -21.921484
               2045.8201                      -21.884577
                 2046.05                      -21.847712
               2046.2799                      -21.810891
               2046.5099                      -21.774114
                 2046.74                      -21.737384
                 2046.97                      -21.700699
                  2047.2                      -21.664061
               2047.4301                      -21.627472
                 2047.66                       -21.59093
                 2047.89                      -21.554439
               2048.1201                      -21.517999
               2048.3499                       -21.48161
               2048.5801                      -21.445273
               2048.8101                      -21.408991
                 2049.04                       -21.37276
                 2049.27                      -21.336586
                  2049.5                      -21.300465
                 2049.73                      -21.264403
                 2049.96                      -21.228397
               2050.1899                      -21.192448
               2050.4199                      -21.156559
               2050.6499                      -21.120729
               2050.8799                      -21.084958
               2051.1101                      -21.049249
               2051.3401                      -21.013601
               2051.5701                      -20.978015
                  2051.8                      -20.942493
                 2052.03                      -20.907034
                 2052.26                      -20.871641
                 2052.49                      -20.836311
                 2052.72                      -20.801049
                 2052.95                      -20.765853
               2053.1799                      -20.730723
               2053.4102                      -20.695663
               2053.6399                      -20.660671
               2053.8699                      -20.625747
               2054.0999                      -20.590894
               2054.3301                      -20.556111
               2054.5601                        -20.5214
                 2054.79                      -20.486761
                 2055.02                      -20.452195
                 2055.25                      -20.417701
                 2055.48                      -20.383281
                 2055.71                      -20.348936
               2055.9399                      -20.314666
               2056.1699                      -20.280471
               2056.3999                      -20.246353
               2056.6301                      -20.212312
               2056.8601                      -20.178348
               2057.0901                      -20.144462
               2057.3198                      -20.110655
                 2057.55                      -20.076926
                 2057.78                      -20.043279
                 2058.01                      -20.009711
                 2058.24                      -19.976223
                 2058.47                      -19.942817
                  2058.7                      -19.909494
               2058.9299                      -19.876253
               2059.1602                      -19.843094
               2059.3899                       -19.81002
               2059.6199                       -19.77703
               2059.8501                      -19.744125
               2060.0801                      -19.711305
               2060.3101                       -19.67857
                 2060.54                      -19.645921
                 2060.77                       -19.61336
                    2061                      -19.580886
                 2061.23                      -19.548499
                 2061.46                        -19.5162
               2061.6899                      -19.483991
               2061.9199                      -19.451871
               2062.1499                       -19.41984
               2062.3801                        -19.3879
               2062.6101                       -19.35605
               2062.8401                      -19.324291
               2063.0701                      -19.292624
                  2063.3                      -19.261049
                 2063.53                      -19.229567
                 2063.76                      -19.198178
                 2063.99                      -19.166883
                 2064.22                      -19.135681
                 2064.45                      -19.104573
               2064.6799                      -19.073561
               2064.9099                      -19.042644
               2065.1399                      -19.011823
               2065.3699                      -18.981098
               2065.6001                      -18.950469
               2065.8301                      -18.919938
               2066.0601                      -18.889503
                 2066.29                      -18.859168
                 2066.52                       -18.82893
                 2066.75                      -18.798791
                 2066.98                      -18.768752
                 2067.21                      -18.738811
               2067.4399                      -18.708971
               2067.6699                      -18.679232
               2067.9001                      -18.649593
               2068.1301                      -18.620055
               2068.3599                       -18.59062
               2068.5898                      -18.561287
               2068.8201                      -18.532056
                 2069.05                      -18.502928
                 2069.28                      -18.473904
                 2069.51                      -18.444983
                 2069.74                      -18.416166
                 2069.97                      -18.387453
                  2070.2                      -18.358847
               2070.4299                      -18.330344
               2070.6599                      -18.301948
               2070.8899                      -18.273657
               2071.1199                      -18.245474
               2071.3501                      -18.217398
               2071.5801                      -18.189429
               2071.8101                      -18.161567
                 2072.04                      -18.133813
                 2072.27                      -18.106169
                  2072.5                      -18.078632
                 2072.73                      -18.051206
                 2072.96                      -18.023889
               2073.1899                      -17.996681
               2073.4199                      -17.969584
               2073.6501                      -17.942598
               2073.8801                      -17.915723
               2074.1099                       -17.88896
               2074.3398                      -17.862309
               2074.5701                       -17.83577
                  2074.8                      -17.809344
                 2075.03                      -17.783031
                 2075.26                      -17.756831
                 2075.49                      -17.730746
                 2075.72                      -17.704774
                 2075.95                      -17.678916
               2076.1799                      -17.653175
               2076.4099                      -17.627549
               2076.6399                      -17.602038
               2076.8701                      -17.576644
               2077.1001                      -17.551365
               2077.3301                      -17.526204
               2077.5601                      -17.501161
                 2077.79                      -17.476235
                 2078.02                      -17.451427
                 2078.25                      -17.426738
                 2078.48                      -17.402168
                 2078.71                      -17.377716
               2078.9399                      -17.353385
               2079.1699                      -17.329174
               2079.3999                      -17.305083
               2079.6299                      -17.281113
               2079.8599                      -17.257264
               2080.0901                      -17.233537
               2080.3201                      -17.209931
                 2080.55                      -17.186449
                 2080.78                      -17.163089
                 2081.01                      -17.139852
