        Frequency / MHz                S1,1 (2)/abs,dB
                 1917.25                      -4.8735143
                 1917.48                       -4.914287
                 1917.71                      -4.9555827
               1917.9399                       -4.997405
               1918.1699                      -5.0397567
                  1918.4                      -5.0826456
                 1918.63                      -5.1260723
                 1918.86                      -5.1700455
               1919.0901                      -5.2145671
               1919.3201                      -5.2596416
               1919.5499                       -5.305276
               1919.7799                       -5.351474
                 1920.01                      -5.3982395
                 1920.24                      -5.4455796
                 1920.47                       -5.493499
               1920.7001                       -5.542003
               1920.9301                       -5.591096
               1921.1599                      -5.6407834
               1921.3899                      -5.6910728
                 1921.62                      -5.7419681
                 1921.85                      -5.7934753
                 1922.08                      -5.8456003
               1922.3101                      -5.8983507
                 1922.54                      -5.9517301
                 1922.77                      -6.0057454
                    1923                      -6.0604036
                 1923.23                      -6.1157112
                 1923.46                      -6.1716739
               1923.6899                      -6.2282992
                 1923.92                      -6.2855938
                 1924.15                      -6.3435642
                 1924.38                      -6.4022175
                 1924.61                      -6.4615615
                 1924.84                      -6.5216028
               1925.0699                      -6.5823497
               1925.2999                      -6.6438093
                 1925.53                      -6.7059893
                 1925.76                      -6.7688978
                 1925.99                      -6.8325441
                 1926.22                      -6.8969346
               1926.4501                      -6.9620781
               1926.6801                      -7.0279828
               1926.9099                      -7.0946597
                 1927.14                      -7.1621154
                 1927.37                      -7.2303604
                  1927.6                       -7.299402
                 1927.83                       -7.369252
               1928.0601                      -7.4399186
                 1928.29                      -7.5114126
               1928.5199                      -7.5837429
                 1928.75                      -7.6569203
                 1928.98                      -7.7309554
                 1929.21                      -7.8058578
               1929.4399                      -7.8816396
                 1929.67                      -7.9583111
                  1929.9                      -8.0358833
                 1930.13                      -8.1143678
               1930.3601                      -8.1937763
                 1930.59                      -8.2741202
               1930.8199                      -8.3554117
               1931.0499                      -8.4376633
                 1931.28                      -8.5208864
                 1931.51                      -8.6050949
                 1931.74                      -8.6903014
               1931.9701                      -8.7765178
                  1932.2                      -8.8637581
               1932.4299                       -8.952035
               1932.6599                      -9.0413624
                 1932.89                      -9.1317546
                 1933.12                      -9.2232247
                 1933.35                      -9.3157867
               1933.5801                      -9.4094565
               1933.8101                      -9.5042451
                 1934.04                      -9.6001699
               1934.2699                      -9.6972426
                  1934.5                      -9.7954808
                 1934.73                      -9.8948964
                 1934.96                      -9.9955068
               1935.1901                      -10.097325
                 1935.42                      -10.200366
                 1935.65                      -10.304642
               1935.8799                      -10.410171
                 1936.11                      -10.516965
                 1936.34                      -10.625039
               1936.5699                      -10.734406
                  1936.8                      -10.845079
                 1937.03                      -10.957073
                 1937.26                      -11.070398
                 1937.49                      -11.185067
               1937.7201                      -11.301091
                 1937.95                       -11.41848
               1938.1799                      -11.537243
                 1938.41                      -11.657389
                 1938.64                      -11.778926
                 1938.87                      -11.901856
                  1939.1                      -12.026186
               1939.3301                      -12.151915
               1939.5599                      -12.279047
               1939.7899                      -12.407576
                 1940.02                      -12.537499
                 1940.25                      -12.668808
                 1940.48                      -12.801489
                 1940.71                      -12.935531
               1940.9401                       -13.07091
                 1941.17                      -13.207606
                  1941.4                       -13.34559
                 1941.63                      -13.484825
                 1941.86                      -13.625271
                 1942.09                       -13.76688
               1942.3199                      -13.909597
                 1942.55                      -14.053358
                 1942.78                      -14.198088
                 1943.01                      -14.343704
                 1943.24                      -14.490114
                 1943.47                      -14.637207
                  1943.7                      -14.784864
               1943.9299                      -14.932952
                 1944.16                      -15.081318
                 1944.39                      -15.229796
                 1944.62                      -15.378201
               1944.8501                      -15.526327
               1945.0801                       -15.67395
               1945.3099                      -15.820823
               1945.5399                      -15.966678
                 1945.77                       -16.11122
                    1946                      -16.254131
                 1946.23                       -16.39507
               1946.4601                       -16.53367
               1946.6901                       -16.66954
               1946.9199                       -16.80226
               1947.1499                      -16.931396
                 1947.38                      -17.056486
                 1947.61                      -17.177051
                 1947.84                        -17.2926
               1948.0701                      -17.402628
                  1948.3                      -17.506625
                 1948.53                      -17.604081
                 1948.76                      -17.694491
                 1948.99                      -17.777367
                 1949.22                      -17.852236
                 1949.45                      -17.918659
               1949.6801                      -17.976231
                 1949.91                      -18.024592
                 1950.14                      -18.063434
                 1950.37                       -18.09251
                  1950.6                      -18.111632
                 1950.83                      -18.120686
               1951.0599                      -18.119624
                 1951.29                      -18.108473
                 1951.52                      -18.087328
                 1951.75                      -18.056358
                 1951.98                      -18.015792
               1952.2101                      -17.965924
               1952.4401                      -17.907097
               1952.6699                      -17.839706
               1952.8999                       -17.76418
                 1953.13                      -17.680981
                 1953.36                      -17.590594
                 1953.59                      -17.493521
               1953.8201                      -17.390271
                 1954.05                      -17.281351
               1954.2799                      -17.167269
               1954.5099                      -17.048519
                 1954.74                      -16.925584
                 1954.97                      -16.798928
                  1955.2                      -16.668996
               1955.4301                      -16.536208
                 1955.66                      -16.400962
                 1955.89                      -16.263632
               1956.1201                      -16.124565
                 1956.35                      -15.984087
                 1956.58                      -15.842495
               1956.8099                      -15.700065
                 1957.04                      -15.557049
                 1957.27                      -15.413677
                  1957.5                      -15.270158
               1957.7301                      -15.126683
                 1957.96                      -14.983422
               1958.1899                       -14.84053
               1958.4199                      -14.698144
                 1958.65                      -14.556389
                 1958.88                      -14.415374
                 1959.11                      -14.275197
               1959.3401                      -14.135944
               1959.5701                      -13.997688
                  1959.8                      -13.860497
               1960.0299                      -13.724429
                 1960.26                      -13.589531
                 1960.49                      -13.455848
                 1960.72                      -13.323412
                 1960.95                      -13.192255
               1961.1801                      -13.062401
                 1961.41                       -12.93387
               1961.6399                      -12.806677
                 1961.87                      -12.680833
                  1962.1                      -12.556348
                 1962.33                      -12.433227
               1962.5599                       -12.31147
                 1962.79                       -12.19108
                 1963.02                      -12.072053
                 1963.25                      -11.954385
               1963.4801                       -11.83807
                 1963.71                      -11.723102
               1963.9399                      -11.609472
               1964.1699                       -11.49717
                  1964.4                      -11.386186
                 1964.63                      -11.276507
                 1964.86                      -11.168121
               1965.0901                      -11.061016
               1965.3199                      -10.955179
               1965.5499                      -10.850593
               1965.7799                      -10.747248
                 1966.01                      -10.645125
                 1966.24                      -10.544212
                 1966.47                      -10.444493
               1966.7001                      -10.345954
               1966.9301                      -10.248578
                 1967.16                       -10.15235
               1967.3899                      -10.057255
                 1967.62                       -9.963278
                 1967.85                      -9.8704038
                 1968.08                      -9.7786172
               1968.3101                       -9.687902
                 1968.54                      -9.5982441
                 1968.77                      -9.5096285
               1968.9999                      -9.4220396
                 1969.23                      -9.3354638
                 1969.46                      -9.2498866
               1969.6899                      -9.1652937
                 1969.92                      -9.0816689
                 1970.15                      -8.9990018
                 1970.38                      -8.9172765
                 1970.61                      -8.8364808
               1970.8401                      -8.7565992
               1971.0699                      -8.6776211
               1971.2999                       -8.599531
                 1971.53                      -8.5223186
                 1971.76                      -8.4459703
                 1971.99                      -8.3704733
                 1972.22                      -8.2958154
               1972.4501                      -8.2219859
               1972.6799                      -8.1489719
               1972.9099                      -8.0767627
                 1973.14                      -8.0053468
                 1973.37                      -7.9347121
                  1973.6                       -7.864849
                 1973.83                      -7.7957464
               1974.0601                      -7.7273923
                 1974.29                      -7.6597789
                 1974.52                       -7.592894
                 1974.75                      -7.5267287
                 1974.98                      -7.4612726
                 1975.21                      -7.3965156
               1975.4399                      -7.3324499
                 1975.67                      -7.2690645
                  1975.9                      -7.2063518
                 1976.13                      -7.1443011
                 1976.36                      -7.0829048
                 1976.59                      -7.0221535
               1976.8199                      -6.9620394
               1977.0499                      -6.9025541
                 1977.28                      -6.8436887
                 1977.51                      -6.7854361
                 1977.74                      -6.7277874
               1977.9701                      -6.6707361
               1978.2001                      -6.6142735
               1978.4299                      -6.5583924
               1978.6599                      -6.5030857
                 1978.89                      -6.4483457
                 1979.12                      -6.3941666
                 1979.35                       -6.340539
               1979.5801                      -6.2874581
               1979.8101                       -6.234917
               1980.0399                      -6.1829087
               1980.2699                      -6.1314258
                  1980.5                      -6.0804635
                 1980.73                      -6.0300144
                 1980.96                      -5.9800732
               1981.1901                      -5.9306327
                 1981.42                      -5.8816882
                 1981.65                      -5.8332322
                 1981.88                       -5.785261
                 1982.11                       -5.737768
                 1982.34                      -5.6907468
               1982.5699                      -5.6441926
                  1982.8                      -5.5981006
                 1983.03                      -5.5524643
                 1983.26                      -5.5072796
                 1983.49                      -5.4625411
                 1983.72                      -5.4182431
                 1983.95                      -5.3743808
               1984.1799                      -5.3309499
                 1984.41                      -5.2879448
                 1984.64                      -5.2453617
                 1984.87                      -5.2031946
                  1985.1                      -5.1614409
               1985.3301                      -5.1200943
               1985.5601                      -5.0791515
               1985.7899                      -5.0386077
                 1986.02                      -4.9984576
                 1986.25                      -4.9586988
                 1986.48                      -4.9193252
                 1986.71                      -4.8803341
               1986.9401                      -4.8417224
                 1987.17                      -4.8034827
               1987.3999                      -4.7656135
                 1987.63                      -4.7281105
                 1987.86                      -4.6909693
                 1988.09                       -4.654188
               1988.3199                        -4.61776
                 1988.55                      -4.5816838
                 1988.78                      -4.5459548
                 1989.01                      -4.5105707
               1989.2401                      -4.4755259
                 1989.47                      -4.4408187
                  1989.7                      -4.4064446
               1989.9299                      -4.3724013
                 1990.16                      -4.3386835
                 1990.39                      -4.3052912
                 1990.62                      -4.2722178
               1990.8501                      -4.2394626
                 1991.08                        -4.20702
               1991.3099                      -4.1748893
               1991.5399                      -4.1430656
                 1991.77                      -4.1115476
                    1992                      -4.0803309
                 1992.23                      -4.0494132
               1992.4601                        -4.01879
               1992.6901                      -3.9884615
                 1992.92                      -3.9584232
               1993.1499                      -3.9286706
                 1993.38                      -3.8992048
                 1993.61                      -3.8700195
                 1993.84                      -3.8411136
               1994.0701                      -3.8124841
                  1994.3                      -3.7841282
                 1994.53                      -3.7560429
               1994.7599                      -3.7282274
                 1994.99                      -3.7006767
                 1995.22                      -3.6733911
                 1995.45                      -3.6463654
               1995.6801                      -3.6195987
                 1995.91                      -3.5930874
                 1996.14                      -3.5668307
                 1996.37                      -3.5408245
               1996.6001                      -3.5150682
                 1996.83                      -3.4895584
               1997.0599                      -3.4642924
                 1997.29                      -3.4392683
                 1997.52                      -3.4144841
                 1997.75                      -3.3899383
                 1997.98                      -3.3656274
               1998.2101                        -3.34155
               1998.4399                      -3.3177027
               1998.6699                      -3.2940845
               1998.8999                      -3.2706939
                 1999.13                      -3.2475264
                 1999.36                      -3.2245825
                 1999.59                      -3.2018589
               1999.8201                       -3.179354
                 2000.05                      -3.1570653
                 2000.28                      -3.1349912
               2000.5099                      -3.1131289
                 2000.74                      -3.0914783
                 2000.97                      -3.0700356
                  2001.2                      -3.0487992
               2001.4301                      -3.0277682
                 2001.66                      -3.0069401
                 2001.89                      -2.9863126
               2002.1199                      -2.9658848
                 2002.35                      -2.9456542
                 2002.58                      -2.9256184
               2002.8099                      -2.9057765
                 2003.04                      -2.8861266
                 2003.27                      -2.8666667
                  2003.5                      -2.8473952
               2003.7301                      -2.8283104
               2003.9601                      -2.8094099
               2004.1899                      -2.7906934
               2004.4199                      -2.7721591
                 2004.65                      -2.7538036
                 2004.88                      -2.7356253
                 2005.11                      -2.7176249
               2005.3401                      -2.6997991
               2005.5701                      -2.6821464
               2005.7999                      -2.6646646
               2006.0299                      -2.6473535
                 2006.26                      -2.6302105
                 2006.49                      -2.6132348
                 2006.72                       -2.596424
                 2006.95                       -2.579777
               2007.1801                      -2.5632909
                 2007.41                      -2.5469667
                 2007.64                      -2.5308021
                 2007.87                      -2.5147936
                  2008.1                      -2.4989417
                 2008.33                      -2.4832445
               2008.5599                       -2.467701
                 2008.79                      -2.4523087
                 2009.02                      -2.4370662
                 2009.25                      -2.4219728
                 2009.48                      -2.4070265
                 2009.71                       -2.392226
               2009.9399                      -2.3775701
               2010.1699                      -2.3630576
                  2010.4                      -2.3486864
                 2010.63                      -2.3344561
                 2010.86                      -2.3203642
               2011.0901                      -2.3064101
               2011.3201                      -2.2925913
               2011.5499                      -2.2789081
               2011.7799                      -2.2653587
                 2012.01                      -2.2519405
                 2012.24                      -2.2386539
                 2012.47                      -2.2254965
               2012.7001                      -2.2124678
               2012.9301                      -2.1995656
               2013.1599                      -2.1867894
               2013.3899                      -2.1741369
                 2013.62                      -2.1616084
                 2013.85                       -2.149201
                 2014.08                      -2.1369144
               2014.3101                       -2.124747
                 2014.54                      -2.1126977
                 2014.77                      -2.1007657
                    2015                      -2.0889488
                 2015.23                      -2.0772461
                 2015.46                      -2.0656574
               2015.6899                      -2.0541803
                 2015.92                      -2.0428142
                 2016.15                       -2.031558
                 2016.38                      -2.0204091
                 2016.61                      -2.0093679
                 2016.84                      -1.9984336
               2017.0699                      -1.9876034
               2017.2999                      -1.9768778
                 2017.53                      -1.9662542
                 2017.76                      -1.9557322
                 2017.99                      -1.9453105
                 2018.22                      -1.9349885
               2018.4501                      -1.9247644
               2018.6801                      -1.9146373
               2018.9099                      -1.9046055
                 2019.14                      -1.8946696
                 2019.37                       -1.884827
                  2019.6                      -1.8750777
                 2019.83                      -1.8654189
               2020.0601                      -1.8558512
                 2020.29                      -1.8463728
               2020.5199                      -1.8369829
                 2020.75                      -1.8276807
                 2020.98                      -1.8184644
                 2021.21                      -1.8093338
               2021.4399                      -1.8002874
                 2021.67                      -1.7913247
                  2021.9                      -1.7824426
                 2022.13                      -1.7736438
               2022.3601                      -1.7649237
                 2022.59                      -1.7562836
               2022.8199                      -1.7477217
               2023.0499                       -1.739237
                 2023.28                      -1.7308282
                 2023.51                       -1.722495
                 2023.74                       -1.714236
               2023.9701                      -1.7060509
                  2024.2                      -1.6979381
               2024.4299                      -1.6898967
               2024.6599                      -1.6819259
                 2024.89                      -1.6740241
                 2025.12                      -1.6661917
                 2025.35                      -1.6584272
               2025.5801                      -1.6507297
               2025.8101                      -1.6430983
                 2026.04                      -1.6355315
               2026.2699                       -1.628029
                  2026.5                      -1.6205898
                 2026.73                      -1.6132134
                 2026.96                       -1.605898
               2027.1901                      -1.5986438
                 2027.42                      -1.5914494
                 2027.65                      -1.5843144
               2027.8799                      -1.5772371
                 2028.11                      -1.5702165
                 2028.34                      -1.5632537
               2028.5699                      -1.5563465
                  2028.8                      -1.5494936
                 2029.03                      -1.5426944
                 2029.26                      -1.5359496
                 2029.49                      -1.5292561
               2029.7201                      -1.5226147
                 2029.95                       -1.516025
               2030.1799                      -1.5094848
                 2030.41                      -1.5029935
                 2030.64                      -1.4965511
                 2030.87                      -1.4901568
                  2031.1                      -1.4838097
               2031.3301                      -1.4775085
               2031.5599                      -1.4712535
               2031.7899                      -1.4650431
                 2032.02                       -1.458877
                 2032.25                      -1.4527544
                 2032.48                      -1.4466747
                 2032.71                      -1.4406374
               2032.9401                      -1.4346405
                 2033.17                       -1.428684
                  2033.4                      -1.4227691
                 2033.63                      -1.4168925
                 2033.86                      -1.4110548
                 2034.09                      -1.4052555
               2034.3199                      -1.3994941
                 2034.55                      -1.3937686
                 2034.78                      -1.3880789
                 2035.01                      -1.3824254
                 2035.24                      -1.3768066
                 2035.47                      -1.3712224
                  2035.7                      -1.3656722
               2035.9299                      -1.3601546
                 2036.16                      -1.3546693
                 2036.39                      -1.3492169
                 2036.62                      -1.3437943
               2036.8501                      -1.3384034
               2037.0801                      -1.3330434
               2037.3099                      -1.3277123
               2037.5399                      -1.3224102
                 2037.77                       -1.317138
                    2038                      -1.3118925
                 2038.23                      -1.3066759
               2038.4601                       -1.301485
               2038.6901                      -1.2963225
               2038.9199                      -1.2911844
               2039.1499                      -1.2860727
                 2039.38                       -1.280987
                 2039.61                      -1.2759248
                 2039.84                      -1.2708868
               2040.0701                      -1.2658725
                  2040.3                      -1.2608826
                 2040.53                      -1.2559151
                 2040.76                      -1.2509701
                 2040.99                      -1.2460471
                 2041.22                      -1.2411454
                 2041.45                      -1.2362655
               2041.6801                      -1.2314053
                 2041.91                      -1.2265668
                 2042.14                      -1.2217484
                 2042.37                      -1.2169492
                  2042.6                      -1.2121686
                 2042.83                      -1.2074083
               2043.0599                      -1.2026656
                 2043.29                      -1.1979419
                 2043.52                      -1.1932359
                 2043.75                      -1.1885474
                 2043.98                       -1.183876
               2044.2101                      -1.1792219
               2044.4401                      -1.1745846
               2044.6699                      -1.1699638
               2044.8999                      -1.1653588
                 2045.13                      -1.1607697
                 2045.36                      -1.1561961
                 2045.59                      -1.1516379
               2045.8201                      -1.1470951
                 2046.05                      -1.1425668
               2046.2799                      -1.1380529
               2046.5099                      -1.1335532
                 2046.74                      -1.1290674
                 2046.97                      -1.1245962
                  2047.2                      -1.1201385
               2047.4301                      -1.1156943
                 2047.66                       -1.111263
                 2047.89                      -1.1068451
               2048.1201                      -1.1024403
               2048.3499                       -1.098048
               2048.5801                      -1.0936679
               2048.8101                      -1.0893012
                 2049.04                      -1.0849458
                 2049.27                      -1.0806028
                  2049.5                      -1.0762719
                 2049.73                      -1.0719534
                 2049.96                      -1.0676455
               2050.1899                      -1.0633504
               2050.4199                      -1.0590663
               2050.6499                      -1.0547937
               2050.8799                      -1.0505324
               2051.1101                      -1.0462826
               2051.3401                      -1.0420439
               2051.5701                       -1.037816
                  2051.8                      -1.0335994
                 2052.03                      -1.0293935
                 2052.26                       -1.025199
                 2052.49                      -1.0210154
                 2052.72                      -1.0168424
                 2052.95                      -1.0126808
               2053.1799                      -1.0085293
               2053.4102                      -1.0043887
               2053.6399                      -1.0002594
               2053.8699                     -0.99614033
               2054.0999                     -0.99203212
               2054.3301                     -0.98793499
               2054.5601                     -0.98384891
                 2054.79                     -0.97977318
                 2055.02                     -0.97570763
                 2055.25                     -0.97165371
                 2055.48                     -0.96761096
                 2055.71                     -0.96357899
               2055.9399                     -0.95955783
               2056.1699                     -0.95554761
               2056.3999                     -0.95154903
               2056.6301                     -0.94756109
               2056.8601                     -0.94358484
               2057.0901                     -0.93961898
               2057.3198                     -0.93566555
                 2057.55                     -0.93172339
                 2057.78                     -0.92779276
                 2058.01                     -0.92387369
                 2058.24                     -0.91996571
                 2058.47                     -0.91607085
                  2058.7                     -0.91218787
               2058.9299                     -0.90831568
               2059.1602                     -0.90445706
               2059.3899                     -0.90061037
               2059.6199                     -0.89677633
               2059.8501                     -0.89295483
               2060.0801                     -0.88914528
               2060.3101                     -0.88534877
                 2060.54                     -0.88156567
                 2060.77                     -0.87779575
                    2061                     -0.87403892
                 2061.23                     -0.87029595
                 2061.46                     -0.86656561
               2061.6899                      -0.8628502
               2061.9199                     -0.85914805
               2062.1499                     -0.85545981
               2062.3801                     -0.85178645
               2062.6101                     -0.84812711
               2062.8401                     -0.84448205
               2063.0701                     -0.84085216
                  2063.3                     -0.83723714
                 2063.53                     -0.83363717
                 2063.76                     -0.83005282
                 2063.99                     -0.82648355
                 2064.22                     -0.82292985
                 2064.45                     -0.81939173
               2064.6799                     -0.81587092
               2064.9099                      -0.8123652
               2065.1399                     -0.80887625
               2065.3699                     -0.80540406
               2065.6001                     -0.80194876
               2065.8301                     -0.79851014
               2066.0601                     -0.79508932
                 2066.29                     -0.79168538
                 2066.52                     -0.78829882
                 2066.75                     -0.78493067
                 2066.98                     -0.78158049
                 2067.21                     -0.77824876
               2067.4399                     -0.77493434
               2067.6699                     -0.77163969
               2067.9001                     -0.76836347
               2068.1301                     -0.76510626
               2068.3599                     -0.76186815
               2068.5898                      -0.7586496
               2068.8201                     -0.75545132
                 2069.05                     -0.75227268
                 2069.28                     -0.74911304
                 2069.51                     -0.74597423
                 2069.74                     -0.74285672
                 2069.97                     -0.73975884
                  2070.2                     -0.73668295
               2070.4299                     -0.73362717
               2070.6599                     -0.73059282
               2070.8899                     -0.72757981
               2071.1199                     -0.72458857
               2071.3501                     -0.72161886
               2071.5801                     -0.71867159
               2071.8101                     -0.71574687
                 2072.04                     -0.71284404
                 2072.27                     -0.70996427
                  2072.5                     -0.70710692
                 2072.73                     -0.70427279
                 2072.96                     -0.70146126
               2073.1899                     -0.69867387
               2073.4199                     -0.69590892
               2073.6501                      -0.6931689
               2073.8801                     -0.69045203
               2074.1099                     -0.68775876
               2074.3398                      -0.6850904
               2074.5701                     -0.68244579
                  2074.8                     -0.67982657
                 2075.03                     -0.67723118
                 2075.26                     -0.67466112
                 2075.49                     -0.67211545
                 2075.72                     -0.66959483
                 2075.95                      -0.6671002
               2076.1799                     -0.66463046
               2076.4099                     -0.66218677
               2076.6399                      -0.6597677
               2076.8701                     -0.65737527
               2077.1001                     -0.65500847
               2077.3301                     -0.65266727
               2077.5601                     -0.65035223
                 2077.79                     -0.64806346
                 2078.02                     -0.64580141
                 2078.25                     -0.64356576
                 2078.48                     -0.64135637
                 2078.71                     -0.63917338
               2078.9399                     -0.63701724
               2079.1699                     -0.63488811
               2079.3999                     -0.63278533
               2079.6299                     -0.63070959
               2079.8599                      -0.6286609
               2080.0901                      -0.6266393
               2080.3201                     -0.62464445
                 2080.55                     -0.62267702
                 2080.78                      -0.6207368
                 2081.01                     -0.61882337
