        Frequency / MHz                S2,2 (28)/abs,dB
               2039.1499                      -11.674383
                 2039.38                      -11.785019
                 2039.61                      -11.897013
                 2039.84                      -12.010383
               2040.0701                      -12.125141
                  2040.3                      -12.241302
                 2040.53                      -12.358876
                 2040.76                      -12.477877
                 2040.99                      -12.598314
                 2041.22                      -12.720196
                 2041.45                       -12.84353
               2041.6801                      -12.968321
                 2041.91                      -13.094573
                 2042.14                      -13.222287
                 2042.37                       -13.35146
                  2042.6                      -13.482087
                 2042.83                      -13.614162
               2043.0599                      -13.747671
                 2043.29                      -13.882599
                 2043.52                      -14.018923
                 2043.75                      -14.156617
                 2043.98                       -14.29565
               2044.2101                       -14.43598
               2044.4401                      -14.577563
               2044.6699                      -14.720342
               2044.8999                      -14.864254
                 2045.13                      -15.009225
                 2045.36                      -15.155167
                 2045.59                      -15.301987
               2045.8201                      -15.449572
                 2046.05                      -15.597794
               2046.2799                      -15.746515
               2046.5099                      -15.895574
                 2046.74                      -16.044795
                 2046.97                      -16.193978
                  2047.2                      -16.342904
               2047.4301                      -16.491331
                 2047.66                       -16.63899
                 2047.89                      -16.785588
               2048.1201                      -16.930804
               2048.3499                      -17.074291
               2048.5801                      -17.215671
               2048.8101                      -17.354539
                 2049.04                      -17.490461
                 2049.27                      -17.622974
                  2049.5                      -17.751592
                 2049.73                      -17.875801
                 2049.96                       -17.99507
               2050.1899                      -18.108849
               2050.4199                      -18.216577
               2050.6499                      -18.317687
               2050.8799                      -18.411614
               2051.1101                      -18.497801
               2051.3401                      -18.575712
               2051.5701                      -18.644834
                  2051.8                      -18.704694
                 2052.03                      -18.754864
                 2052.26                      -18.794971
                 2052.49                      -18.824705
                 2052.72                      -18.843829
                 2052.95                      -18.852181
               2053.1799                       -18.84968
               2053.4102                      -18.836326
               2053.6399                      -18.812204
               2053.8699                      -18.777478
               2054.0999                      -18.732388
               2054.3301                      -18.677248
               2054.5601                      -18.612428
                 2054.79                      -18.538363
                 2055.02                      -18.455525
                 2055.25                      -18.364427
                 2055.48                      -18.265609
                 2055.71                      -18.159628
               2055.9399                      -18.047048
               2056.1699                      -17.928437
               2056.3999                      -17.804358
               2056.6301                      -17.675357
               2056.8601                       -17.54197
               2057.0901                      -17.404707
               2057.3198                      -17.264057
                 2057.55                      -17.120479
                 2057.78                       -16.97441
                 2058.01                      -16.826254
                 2058.24                      -16.676386
                 2058.47                      -16.525156
                  2058.7                      -16.372883
               2058.9299                      -16.219861
               2059.1602                      -16.066357
               2059.3899                      -15.912614
               2059.6199                      -15.758852
               2059.8501                      -15.605268
               2060.0801                      -15.452041
               2060.3101                      -15.299328
                 2060.54                      -15.147273
